,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_x,traveltime_x,studytime_x,failures_x,schoolsup_x,famsup_x,paid_x,activities_x,nursery,higher_x,internet,romantic_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,G3_x,guardian_y,traveltime_y,studytime_y,failures_y,schoolsup_y,famsup_y,paid_y,activities_y,higher_y,romantic_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,G3_y
251,0,1,16,0,0,1,0,2,5,5,1,0,1,1,0,1,1,0,1,1,0,0,1,4,3,2,2,4,5,0,13,15,15,0,1,1,0,1,1,1,1,0,1,4,3,2,2,4,5,0,11,12,11
252,0,1,18,0,0,1,3,2,4,5,0,0,2,1,1,1,1,1,1,0,1,0,1,4,4,5,2,4,5,0,6,8,8,0,2,1,0,1,1,1,1,1,1,4,4,5,2,4,5,8,7,8,7
253,0,1,16,0,0,1,3,3,0,5,2,2,3,2,0,0,0,1,1,1,0,0,1,5,3,3,1,3,2,6,7,10,10,2,3,2,1,0,0,1,1,0,1,5,3,3,1,3,2,4,9,11,10
254,0,1,18,0,0,1,2,1,4,4,1,0,1,1,1,1,1,1,1,1,1,0,1,3,2,5,2,5,5,4,6,9,8,0,1,1,2,1,1,1,1,1,1,3,2,5,2,5,5,4,7,8,6
255,0,1,16,1,0,1,2,1,5,5,0,0,2,1,0,1,1,1,0,1,0,1,1,3,3,2,1,3,3,0,8,9,8,0,2,1,0,1,1,1,0,0,1,3,3,2,1,3,3,2,14,13,12
256,0,1,17,1,0,1,2,1,5,5,0,0,1,1,0,1,1,1,1,1,0,0,1,4,4,2,2,4,5,0,8,12,12,0,1,1,0,1,1,1,1,0,1,4,4,2,2,4,5,0,12,12,13
257,0,1,17,0,1,1,1,1,1,5,0,0,2,1,1,1,0,1,0,0,0,0,1,4,4,4,1,2,5,2,7,9,8,0,2,1,1,1,0,1,0,0,1,4,4,4,1,2,5,0,9,10,10
258,0,0,17,0,1,1,4,2,3,4,2,0,1,4,0,1,0,0,0,0,0,0,1,4,2,3,1,1,4,6,14,12,13,0,1,4,0,1,0,1,0,0,1,4,2,3,1,1,4,2,14,15,17
259,0,1,19,0,1,0,4,3,4,0,2,0,1,2,0,1,0,1,1,0,0,0,1,4,3,1,1,1,1,12,11,11,11,0,1,2,0,1,0,1,1,0,1,4,3,1,1,1,1,4,11,13,14
260,0,1,18,0,0,1,2,1,5,5,3,0,1,2,0,1,1,1,0,0,0,0,1,5,2,4,1,2,4,8,15,14,14,0,1,2,0,1,1,1,0,0,1,5,2,4,1,2,4,2,16,16,16
261,0,0,17,0,1,1,2,2,4,4,0,1,1,4,0,1,1,0,0,0,0,0,0,3,4,1,1,1,2,0,10,9,0,1,1,4,0,1,1,1,0,0,0,3,4,1,1,1,2,2,10,11,12
262,0,0,18,0,0,1,4,3,4,5,3,1,1,2,0,1,0,0,1,0,0,0,0,3,1,2,1,3,2,21,17,18,18,1,1,2,0,1,0,1,1,0,0,3,1,2,1,3,2,2,15,15,15
263,0,1,18,0,0,1,4,3,3,5,0,0,1,2,0,1,0,0,1,1,0,0,1,4,3,2,1,1,3,2,8,8,8,0,1,2,0,1,0,1,1,0,1,4,3,2,1,1,3,2,10,10,11
264,0,1,18,1,0,1,3,2,5,5,0,0,1,3,0,1,1,1,0,1,0,1,1,5,3,2,1,1,3,1,13,12,12,0,1,3,0,1,1,1,0,0,1,5,3,2,1,1,3,2,10,11,12
265,0,0,17,0,0,1,3,3,5,5,3,0,1,3,0,1,1,1,0,1,0,1,1,3,2,3,1,1,4,4,10,9,9,0,1,3,0,1,1,1,0,0,1,3,2,3,1,1,4,2,15,12,13
266,0,0,18,0,0,1,2,2,0,4,3,0,1,3,0,1,0,0,0,0,0,0,0,4,3,3,1,1,3,0,9,10,0,0,1,3,0,1,0,1,0,0,0,4,3,3,1,1,3,0,11,12,13
267,0,1,18,1,1,0,3,4,5,5,2,0,2,2,0,1,0,0,0,0,0,0,1,4,2,5,3,4,1,13,17,17,17,0,2,2,0,1,0,1,0,0,1,4,2,5,3,4,1,6,15,16,16
268,0,1,17,0,0,1,3,1,4,5,1,0,1,2,0,1,1,0,0,0,0,0,0,5,4,4,3,4,5,2,9,9,10,0,1,2,0,1,1,1,0,0,0,5,4,4,3,4,5,0,11,11,14
269,0,0,18,1,0,1,4,4,3,5,2,0,2,2,0,1,1,0,0,0,0,0,1,4,3,4,2,2,4,8,12,10,11,0,2,2,0,1,1,1,0,0,1,4,3,4,2,2,4,8,10,11,12
270,0,1,18,0,0,1,4,2,1,5,2,1,1,2,0,1,0,0,0,0,0,0,0,5,4,5,1,3,5,10,10,9,10,1,1,2,0,1,0,1,0,0,0,5,4,5,1,3,5,4,10,12,14
271,0,0,18,1,0,1,2,1,5,5,2,0,2,2,0,1,0,1,1,0,1,0,0,4,3,5,1,2,3,0,6,0,0,0,2,2,0,1,0,1,1,1,0,4,3,5,1,2,3,12,8,9,10
272,0,0,19,0,0,1,3,3,5,4,3,2,1,2,2,1,0,0,0,0,0,0,1,4,3,5,3,3,5,15,9,9,9,2,1,2,0,1,0,1,0,0,1,4,3,5,3,3,5,16,11,12,12
273,0,0,18,0,0,1,2,3,5,4,2,1,1,4,0,1,0,0,0,0,0,0,0,4,5,5,1,3,2,4,15,14,14,1,1,4,0,1,0,1,0,0,0,4,5,5,1,3,2,10,16,16,16
274,0,0,18,0,1,1,1,1,5,5,3,0,2,2,0,1,0,0,1,1,0,1,1,4,4,3,1,1,3,2,11,11,11,0,2,2,0,1,0,1,1,0,1,4,4,3,1,1,3,2,13,13,13
275,0,1,17,1,0,1,1,2,0,0,3,0,1,2,0,1,0,0,0,1,0,1,0,3,5,2,2,2,1,2,15,14,14,0,1,2,0,1,0,1,0,0,0,3,5,2,2,2,1,2,16,17,18
276,0,0,17,0,0,1,2,4,0,1,2,0,2,2,0,1,0,0,1,0,0,0,0,4,3,3,1,1,1,2,10,10,10,0,2,2,0,1,0,1,1,0,0,4,3,3,1,1,1,6,15,16,16
277,0,0,17,0,1,1,2,2,4,5,0,0,2,2,0,0,0,0,1,0,0,0,0,4,4,4,2,3,5,6,12,12,12,0,2,2,0,0,0,1,1,0,0,4,4,4,2,3,5,6,12,12,12
278,0,0,18,1,0,0,3,2,5,4,3,0,2,2,0,1,1,1,1,1,1,0,0,4,1,1,1,1,5,75,10,9,9,0,2,2,0,1,1,1,1,1,0,4,1,1,1,1,5,15,12,9,10
279,0,1,18,0,0,1,4,4,3,4,3,0,2,1,0,1,1,0,0,0,0,0,1,3,2,4,1,4,3,22,9,9,9,0,2,1,0,1,1,1,0,0,1,3,2,4,1,4,3,6,11,12,12
280,0,1,18,0,0,1,4,4,3,4,3,0,2,1,0,1,1,0,0,0,0,0,1,3,2,4,1,4,3,22,9,9,9,1,1,2,0,1,0,1,0,0,1,4,3,3,2,2,2,0,12,12,13
281,0,1,18,0,0,1,4,4,3,4,3,1,1,2,1,1,0,1,0,0,0,0,1,4,3,3,2,2,2,0,10,10,0,0,2,1,0,1,1,1,0,0,1,3,2,4,1,4,3,6,11,12,12
282,0,1,18,0,0,1,4,4,3,4,3,1,1,2,1,1,0,1,0,0,0,0,1,4,3,3,2,2,2,0,10,10,0,1,1,2,0,1,0,1,0,0,1,4,3,3,2,2,2,0,12,12,13
283,0,0,18,0,0,1,4,4,1,1,2,1,1,2,1,0,0,1,0,0,0,0,0,2,4,4,1,1,4,15,9,8,8,1,1,2,1,0,0,1,0,0,0,2,4,4,1,1,4,2,14,12,13
284,0,1,18,0,1,1,4,3,3,4,0,0,2,1,0,1,1,0,0,0,0,0,1,4,2,3,1,2,1,8,10,11,10,0,2,1,0,1,1,1,0,0,1,4,2,3,1,2,1,0,10,10,10
285,0,1,17,0,1,0,4,1,4,5,3,0,2,1,0,1,1,0,0,0,0,0,0,4,5,4,2,4,5,30,8,8,8,0,2,1,0,1,1,1,0,0,0,4,5,4,2,4,5,22,11,11,10
286,0,1,17,0,1,0,3,2,3,4,3,0,1,1,1,1,1,1,1,0,0,0,1,4,4,4,3,4,3,19,11,9,10,0,1,1,0,1,1,1,1,0,1,4,4,4,3,4,3,18,13,13,13
287,0,0,18,1,1,1,1,1,0,5,2,0,2,4,0,1,0,0,0,0,0,1,1,5,2,2,1,1,3,1,12,12,12,0,2,4,0,1,0,1,0,0,1,5,2,2,1,1,3,2,17,17,18
288,0,0,18,0,0,1,1,1,5,5,3,0,2,2,0,0,1,1,0,0,0,0,1,5,4,4,1,1,4,4,8,9,10,0,2,2,0,0,1,1,0,0,1,5,4,4,1,1,4,0,12,13,13
289,0,0,18,0,0,1,1,1,5,5,3,0,2,2,0,0,1,1,0,0,0,0,1,5,4,4,1,1,4,4,8,9,10,0,2,3,0,1,1,1,0,0,1,4,5,5,1,2,2,0,14,14,14
290,0,0,17,0,0,1,2,2,5,5,0,0,1,2,0,1,0,1,1,1,0,0,1,5,4,5,1,2,5,4,10,9,11,0,1,2,0,1,0,1,1,0,1,5,4,5,1,2,5,12,12,12,14
291,0,1,17,0,0,1,1,1,5,5,2,1,1,2,0,1,1,0,1,1,0,0,1,4,3,3,1,2,4,2,12,10,11,1,1,2,0,1,1,1,1,0,1,4,3,3,1,2,4,0,12,12,12
292,0,0,18,0,0,1,2,2,0,0,1,0,1,3,0,1,0,0,1,0,0,0,1,4,3,3,1,2,2,5,18,18,19,0,1,3,0,1,0,1,1,0,1,4,3,3,1,2,2,0,18,18,18
293,0,0,17,0,0,1,1,1,4,3,2,0,1,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,6,13,12,12,0,1,3,0,1,0,1,1,0,1,4,3,3,1,1,3,0,13,13,14
294,0,1,18,0,0,1,2,1,4,4,2,0,1,3,0,1,1,0,0,0,0,0,1,4,2,4,1,3,2,6,15,14,14,0,1,3,0,1,1,1,0,0,1,4,2,4,1,3,2,0,14,15,15
295,0,1,18,0,1,0,4,4,3,3,2,0,1,2,0,1,0,0,0,0,0,0,1,5,4,3,1,1,2,9,15,13,15,0,1,2,0,1,0,1,0,0,1,5,4,3,1,1,2,0,17,17,17
296,0,1,18,0,0,1,4,2,3,5,3,0,1,2,0,1,0,0,0,0,0,0,0,4,3,2,1,4,5,11,12,11,11,0,1,2,0,1,0,1,0,0,0,4,3,2,1,4,5,2,15,16,16
297,0,0,17,0,0,1,4,3,1,4,2,0,1,3,0,1,0,0,1,0,0,0,1,4,2,2,1,2,3,0,15,15,15,0,1,3,0,1,0,1,1,0,1,4,2,2,1,2,3,0,17,18,18
298,0,0,17,1,1,1,3,1,4,5,2,0,2,4,0,1,0,0,1,0,0,1,1,3,1,2,1,1,3,6,18,18,18,0,2,4,0,1,0,1,1,0,1,3,1,2,1,1,3,0,18,19,19
299,0,1,18,1,1,1,3,2,4,5,2,0,2,3,0,1,0,0,0,0,0,0,1,5,4,2,1,1,4,8,14,13,14,0,2,3,0,1,0,1,0,0,1,5,4,2,1,1,4,0,14,15,15
300,0,1,17,0,0,1,3,3,1,5,3,0,1,1,0,1,0,0,1,0,0,0,1,4,4,3,1,3,5,4,14,12,11,0,1,1,0,1,0,1,1,0,1,4,4,3,1,3,5,0,14,15,15
301,0,0,19,0,0,1,4,4,1,5,2,2,2,2,0,1,0,0,0,0,0,0,1,2,3,4,2,3,2,0,10,9,0,2,2,2,0,1,0,1,0,0,1,2,3,4,2,3,2,2,14,13,13
302,0,0,18,0,1,1,4,3,5,5,3,2,2,2,0,1,0,0,1,0,0,0,0,4,4,5,1,2,2,10,10,8,8,2,2,2,0,1,0,1,1,0,0,4,4,5,1,2,2,0,13,14,14
303,0,0,18,0,0,1,4,3,5,5,2,1,1,4,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,14,13,14,1,1,4,0,1,0,1,1,0,1,4,3,3,1,1,3,0,16,17,17
304,0,1,18,0,1,1,4,4,3,3,3,0,1,1,0,1,0,0,1,0,0,0,0,1,4,2,2,2,1,5,16,15,16,0,1,1,0,1,0,1,1,0,0,1,4,2,2,2,1,0,18,18,17
305,0,0,18,0,1,0,4,4,1,5,3,0,1,2,0,1,0,1,1,0,0,0,0,4,2,4,1,1,4,14,12,10,11,0,1,2,0,1,0,0,1,0,0,4,2,4,1,1,4,0,14,15,15
306,0,1,17,0,1,1,4,4,5,3,3,1,2,1,0,1,1,0,1,0,0,0,1,4,1,1,2,2,5,0,11,11,10,1,2,1,0,1,1,1,1,0,1,4,1,1,2,2,5,0,12,13,13
307,0,0,17,0,0,1,4,2,5,5,2,0,2,3,0,1,0,0,1,0,0,0,1,4,3,3,1,1,3,0,15,12,14,0,2,3,0,1,0,1,1,0,1,4,3,3,1,1,3,0,16,16,16
308,0,0,17,0,0,1,3,2,1,1,2,1,1,4,0,1,0,0,0,1,0,0,1,5,2,2,1,2,5,0,17,17,18,1,1,4,0,1,0,1,0,0,1,5,2,2,1,2,5,0,18,18,18
309,0,1,20,0,0,0,3,2,4,5,0,2,1,1,0,1,1,1,0,0,0,1,1,5,5,3,1,1,5,0,17,18,18,2,1,1,2,1,1,1,0,0,1,5,5,3,1,1,5,0,14,15,15
310,0,1,19,1,0,1,3,3,5,4,2,1,1,2,1,1,1,1,0,0,0,1,0,4,5,3,1,2,5,0,15,12,12,1,1,2,0,1,1,1,0,0,0,4,5,3,1,2,5,0,10,10,11
311,0,0,18,0,0,1,2,1,4,5,0,0,2,2,0,1,0,0,0,0,0,0,1,5,3,3,1,2,1,0,8,8,0,0,2,2,0,1,0,1,0,0,1,5,3,3,1,2,1,2,12,12,15
312,0,0,18,0,0,1,4,3,5,5,0,0,1,3,0,1,0,0,0,0,0,0,0,4,3,4,1,1,5,9,9,10,9,0,1,3,0,1,0,1,0,0,0,4,3,4,1,1,5,2,14,15,17
313,0,0,17,1,0,1,3,4,0,4,0,1,1,3,0,1,0,0,0,1,0,0,1,4,3,4,2,5,5,0,11,11,10,1,1,3,0,1,0,1,0,0,1,4,3,4,2,5,5,2,15,15,17
314,0,0,18,0,0,1,4,4,3,5,0,0,1,2,0,1,0,0,1,0,0,0,1,4,4,4,3,3,5,2,11,11,11,0,1,2,0,1,0,1,1,0,1,4,4,4,3,3,5,0,12,11,13
315,0,0,17,0,0,0,4,3,4,4,0,0,1,2,0,1,0,0,1,0,0,0,0,5,2,2,1,2,5,23,13,13,13,0,1,2,0,1,0,1,1,0,0,5,2,2,1,2,5,14,15,14,17
316,0,0,17,0,0,1,2,2,5,5,0,0,1,2,0,1,0,1,1,0,0,1,0,4,2,2,1,1,3,12,11,9,9,0,1,2,0,1,0,1,1,0,0,4,2,2,1,1,3,4,14,13,13
317,0,0,17,1,1,1,2,2,4,4,0,0,1,3,0,1,0,0,0,0,0,0,1,3,3,2,2,2,3,3,11,11,11,0,1,3,0,1,0,1,0,0,1,3,3,2,2,2,3,0,11,11,10
318,0,0,17,0,0,1,3,1,4,4,0,1,1,3,0,1,0,1,1,1,0,0,1,3,4,3,2,3,5,1,12,14,15,1,1,3,0,1,0,1,1,0,1,3,4,3,2,3,5,0,17,18,17
319,0,0,17,0,1,1,0,2,0,0,3,1,2,3,0,1,1,1,1,0,0,0,1,3,3,3,2,3,2,0,16,15,15,1,2,3,0,1,1,1,1,0,1,3,3,3,2,3,2,0,14,14,15
320,0,1,18,0,0,1,4,4,5,5,0,0,1,3,0,1,1,1,0,0,0,0,1,4,3,3,2,2,3,3,9,12,11,0,1,3,0,1,1,1,0,0,1,4,3,3,2,2,3,0,13,14,13
321,0,1,17,0,0,1,3,3,5,4,2,0,1,1,0,1,1,1,0,1,0,0,1,4,3,5,3,5,5,3,14,15,16,0,1,1,0,1,1,1,0,0,1,4,3,5,3,5,5,0,17,18,17
322,0,1,17,1,0,1,2,2,4,5,0,0,4,1,0,1,0,1,1,0,0,0,1,4,4,5,5,5,4,8,11,10,10,0,4,1,0,1,0,1,1,0,1,4,4,5,5,5,4,2,11,10,10
323,0,0,17,0,0,1,4,4,3,4,0,0,1,3,0,1,0,0,0,0,0,0,1,5,4,4,1,3,4,7,10,9,9,0,1,2,0,1,0,0,1,0,0,5,3,1,1,4,5,2,11,11,12
324,0,0,17,0,0,1,4,4,3,4,0,0,1,3,0,1,0,0,0,0,0,0,1,5,4,4,1,3,4,7,10,9,9,0,1,3,0,1,0,1,0,0,1,5,4,4,1,3,4,0,13,12,13
325,0,0,17,0,0,1,4,4,3,3,0,0,2,3,0,1,0,0,1,1,0,0,0,4,3,3,1,2,4,4,14,14,14,0,2,3,0,1,0,1,1,0,0,4,3,3,1,2,4,4,15,14,15
326,0,1,18,0,1,1,2,2,5,5,0,0,1,4,0,1,0,1,0,0,0,0,1,4,5,5,2,4,5,2,9,8,8,0,1,4,0,1,0,0,0,0,1,4,5,5,2,4,5,0,11,11,12
327,0,0,17,1,0,1,2,4,0,5,0,1,1,3,0,1,0,1,1,0,0,0,0,4,4,3,1,1,5,7,12,14,14,1,1,3,0,1,0,1,1,0,0,4,4,3,1,1,5,0,15,15,15
328,0,0,18,0,0,1,3,3,4,4,3,0,1,2,0,1,1,1,0,0,0,0,1,5,3,4,1,1,4,0,7,0,0,0,1,2,0,1,1,1,0,0,1,5,3,4,1,1,4,8,10,11,12
329,0,0,18,0,1,1,2,2,5,5,3,2,1,2,0,1,1,1,0,1,0,0,0,4,3,3,1,1,2,0,8,8,0,2,1,2,0,1,1,1,0,0,0,4,3,3,1,1,2,0,10,9,12
330,0,0,18,1,0,1,2,2,0,5,0,0,2,4,0,1,1,1,0,0,0,1,1,4,4,4,1,1,4,0,10,9,0,0,2,4,0,1,1,1,0,0,1,4,4,4,1,1,4,6,14,13,14
331,0,0,17,0,0,1,3,4,4,5,0,0,1,3,0,1,1,1,1,0,0,0,1,4,4,5,1,3,5,16,16,15,15,0,1,3,0,1,1,1,1,0,1,4,4,5,1,3,5,8,11,13,14
332,0,0,17,0,0,1,3,2,5,5,3,0,1,2,0,1,0,0,1,0,0,0,0,4,3,2,2,3,2,0,7,8,0,0,1,2,0,1,0,1,1,0,0,4,3,2,2,3,2,0,12,13,15
333,0,0,18,0,1,1,3,3,4,4,3,0,1,4,0,1,0,1,1,0,0,0,1,5,3,3,1,1,1,7,16,15,17,0,1,4,0,1,0,1,1,0,1,5,3,3,1,1,1,4,14,14,15
334,0,0,17,1,0,0,3,2,5,5,3,0,1,2,0,1,0,0,1,0,0,0,1,4,3,3,2,3,2,4,9,10,10,0,1,2,0,1,0,1,1,0,1,4,3,3,2,3,2,0,14,14,16
335,0,1,18,0,1,1,3,4,4,5,3,0,1,2,0,1,1,1,0,0,0,0,0,4,3,3,1,3,5,11,16,15,15,0,1,2,0,1,1,1,0,0,0,4,3,3,1,3,5,6,16,16,17
336,0,0,17,0,0,0,2,2,0,0,3,1,1,2,1,1,0,1,1,0,0,0,0,3,3,1,1,2,4,0,9,8,0,1,1,2,0,1,0,1,1,0,0,3,3,1,1,2,4,18,10,12,14
337,0,0,18,0,0,1,2,3,0,5,0,0,1,3,0,1,0,1,1,0,0,0,1,4,3,3,1,2,3,4,11,10,10,0,1,3,0,1,0,1,1,0,1,4,3,3,1,2,3,0,11,12,14
338,0,0,18,0,0,1,3,2,5,4,1,0,1,3,0,1,1,1,1,0,0,0,0,5,4,3,2,3,1,7,13,13,14,0,1,3,0,1,1,1,1,0,0,5,4,3,2,3,1,4,14,16,17
339,0,1,18,1,0,1,4,3,3,4,0,0,1,3,0,1,1,1,1,0,0,0,0,5,3,2,1,2,4,9,16,15,16,0,1,3,0,1,1,1,1,0,0,5,3,2,1,2,4,4,15,14,17
340,0,1,18,0,0,1,4,3,3,5,0,0,1,3,0,1,0,0,1,0,0,0,0,5,4,5,2,3,5,0,10,10,9,0,1,3,0,1,0,1,1,0,0,5,4,5,2,3,5,0,14,13,14
341,0,0,17,0,0,1,4,3,1,5,2,0,1,3,0,1,0,0,0,0,0,0,0,4,4,3,1,3,4,0,13,15,15,0,1,3,0,1,0,1,0,0,0,4,4,3,1,3,4,0,11,12,13
342,1,1,18,1,0,1,3,2,5,5,0,0,2,1,1,1,0,1,1,1,0,0,1,2,5,5,5,5,5,10,11,13,13,0,2,1,0,1,0,1,1,0,1,2,5,5,5,5,5,8,9,10,11
343,1,1,19,1,0,1,1,1,5,4,3,2,3,2,3,1,1,1,1,0,0,0,1,5,4,4,3,3,2,8,8,7,8,2,3,2,1,1,1,1,1,0,1,5,4,4,3,3,2,8,10,9,11
344,1,1,17,0,0,1,3,3,1,5,0,0,2,2,0,1,0,0,1,0,0,0,1,4,5,4,2,3,3,2,13,13,13,0,2,2,1,1,0,1,1,0,1,4,5,4,2,3,3,4,8,9,10
345,1,1,18,0,1,1,1,3,0,4,0,0,1,1,1,1,1,1,1,0,1,0,0,4,3,3,2,3,3,7,8,7,8,0,1,1,0,1,1,1,1,1,0,4,3,3,2,3,3,0,9,10,9
346,1,1,19,1,0,1,1,1,5,5,3,2,3,1,1,1,0,1,1,0,0,0,1,4,4,4,3,3,5,4,8,8,8,2,3,1,1,1,0,1,1,0,1,4,4,4,3,3,5,4,8,9,10
347,1,1,17,1,0,1,4,3,4,5,3,0,2,2,0,1,0,0,0,1,0,0,0,4,5,5,1,3,2,4,13,11,11,0,2,2,1,1,0,0,0,0,0,4,5,5,1,3,2,4,10,11,11
348,1,0,18,0,0,1,3,3,4,4,0,1,1,2,0,1,0,1,1,0,0,1,0,5,3,4,1,1,5,0,10,9,9,1,1,2,0,1,0,1,1,0,0,5,3,4,1,1,5,0,10,10,10
349,1,0,17,1,0,1,4,4,3,4,1,1,2,2,0,1,0,0,0,0,0,0,1,4,3,3,1,2,5,4,12,13,13,1,2,2,0,1,0,0,0,0,1,4,3,3,1,2,5,2,12,12,12
350,1,0,17,0,1,0,3,2,4,5,2,0,2,2,0,1,1,1,1,0,0,1,0,1,2,3,1,2,5,2,12,12,11,0,2,2,0,1,1,1,1,0,0,1,2,3,1,2,5,0,15,14,15
351,1,1,18,0,1,1,1,1,5,4,3,1,2,1,0,1,1,1,1,1,0,0,0,3,3,2,1,2,3,4,10,10,10,1,2,1,0,1,1,1,1,0,0,3,3,2,1,2,3,2,14,13,14
352,1,0,18,0,1,1,1,1,0,4,0,1,2,3,0,1,1,1,1,0,0,0,1,5,3,2,1,1,4,0,18,16,16,1,2,3,0,1,1,1,1,0,1,5,3,2,1,1,4,0,19,17,18
353,1,0,18,0,0,1,3,3,4,4,1,0,2,2,0,1,0,1,1,0,0,0,0,4,3,2,1,3,3,0,11,11,10,0,2,2,0,1,0,1,1,0,0,4,3,2,1,3,3,6,13,12,13
354,1,0,17,0,1,1,4,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,3,4,1,1,1,0,16,15,15,0,1,2,0,1,0,1,0,0,0,2,3,4,1,1,1,4,15,14,15
355,1,0,17,1,0,1,1,2,5,4,0,1,2,2,0,1,1,1,1,1,0,1,1,3,2,2,1,2,3,0,12,11,12,1,2,2,0,1,1,1,1,0,1,3,2,2,1,2,3,0,13,13,13
356,1,1,18,1,0,1,1,3,0,5,0,0,2,2,0,1,0,0,1,0,0,1,1,3,3,4,2,4,3,4,10,10,10,0,2,2,0,1,0,0,1,0,1,3,3,4,2,4,3,0,8,10,9
357,1,1,18,0,1,1,4,4,3,4,1,0,2,3,0,1,1,0,1,0,0,0,0,4,2,2,2,2,5,0,13,13,13,0,2,3,0,1,1,1,1,0,0,4,2,2,2,2,5,0,15,16,16
358,1,0,17,1,0,1,1,1,5,4,2,0,3,1,1,1,0,0,1,0,0,0,0,5,2,1,1,2,1,0,7,6,0,0,3,1,1,1,0,1,1,0,0,5,2,1,1,2,1,0,8,8,9
359,1,0,18,0,0,1,2,3,0,4,0,1,2,1,0,1,0,0,1,0,0,0,0,5,2,3,1,2,4,0,11,10,10,1,2,1,0,1,0,1,1,0,0,5,2,3,1,2,4,0,10,10,10
360,1,0,18,1,0,1,4,4,5,3,1,1,3,2,0,1,0,0,1,1,0,0,0,3,2,2,4,2,5,10,14,12,11,1,3,2,0,1,0,1,1,0,0,3,2,2,4,2,5,0,7,5,0
361,1,1,18,1,1,1,1,2,0,4,1,1,3,1,0,1,0,0,0,0,1,0,0,4,3,3,2,3,3,3,14,12,12,1,3,1,0,1,0,1,0,1,0,4,3,3,2,3,3,3,9,10,10
362,1,0,17,0,0,1,2,2,5,0,3,0,1,3,0,1,1,1,0,0,0,1,0,3,4,3,1,1,3,8,13,11,11,0,1,3,0,1,1,1,0,0,0,3,4,3,1,1,3,8,10,11,12
363,1,0,17,1,0,1,1,2,5,5,0,0,1,1,0,1,1,1,0,0,0,0,1,3,5,5,1,3,1,14,6,5,5,0,1,1,0,1,1,1,0,0,1,3,5,5,1,3,1,4,7,8,9
364,1,0,18,1,1,1,4,4,5,5,2,0,2,3,0,1,1,1,1,0,0,0,1,5,4,4,1,1,1,0,19,18,19,0,2,3,0,1,1,1,1,0,1,5,4,4,1,1,1,0,15,17,17
365,1,0,18,1,0,1,1,1,5,5,3,0,4,3,0,1,1,1,1,0,0,0,1,4,3,2,1,2,4,2,8,8,10,0,4,3,0,1,1,1,1,0,1,4,3,2,1,2,4,4,10,11,12
366,1,0,18,1,1,1,4,4,3,4,0,0,1,2,0,1,1,0,0,0,0,0,1,5,4,3,3,4,2,4,8,9,10,0,1,2,0,1,1,1,0,0,1,5,4,3,3,4,2,1,13,14,14
367,1,0,18,0,0,1,3,3,5,5,3,0,1,2,0,1,1,0,1,0,0,0,0,4,1,3,1,2,1,0,15,15,15,0,1,2,0,1,1,1,1,0,0,4,1,3,1,2,1,1,16,16,16
368,1,0,17,1,0,1,3,1,0,5,2,0,1,2,0,1,0,0,0,1,0,0,1,4,5,4,2,3,1,17,10,10,10,0,1,2,0,1,0,1,0,0,1,4,5,4,2,3,1,10,8,9,9
369,1,1,18,0,0,1,4,4,3,3,3,1,1,2,0,1,1,0,0,1,0,0,1,3,2,4,1,4,2,4,15,14,14,1,1,2,0,1,1,1,0,0,1,3,2,4,1,4,2,4,17,18,19
370,1,1,18,1,0,1,2,1,5,5,1,0,2,1,0,1,1,1,0,1,0,0,0,4,4,3,1,3,5,5,7,6,7,0,2,1,0,1,1,1,0,0,0,4,4,3,1,3,5,0,7,7,0
371,1,1,17,0,0,1,2,3,5,4,3,1,2,2,0,1,1,1,0,0,0,0,1,4,4,3,1,1,3,2,11,11,10,1,2,2,0,1,1,1,0,0,1,4,4,3,1,1,3,4,14,15,16
372,1,1,19,1,0,1,1,1,5,4,1,0,2,1,1,1,1,1,1,0,0,1,1,4,3,2,1,3,5,0,6,5,0,0,2,1,1,1,1,1,1,0,1,4,3,2,1,3,5,0,5,8,0
373,1,1,18,1,0,1,4,2,5,5,3,1,2,1,1,1,1,0,1,0,0,1,1,5,4,3,4,3,3,14,6,5,5,1,2,1,1,1,1,0,1,0,1,5,4,3,4,3,3,0,7,7,0
374,1,0,18,1,0,1,2,2,0,5,1,0,2,3,0,1,1,0,1,0,0,1,1,5,3,3,1,3,4,2,10,9,10,0,2,3,0,1,1,1,1,0,1,5,3,3,1,3,4,0,14,17,15
375,1,0,18,1,0,1,4,4,3,0,2,0,3,1,0,1,0,0,0,0,0,0,0,4,4,3,2,2,5,7,6,5,6,0,3,1,0,1,0,1,0,0,0,4,4,3,2,2,5,4,7,9,10
376,1,0,19,1,0,1,2,3,4,5,0,0,1,3,1,1,1,1,0,1,0,0,1,5,4,2,1,2,5,0,7,5,0,0,1,3,1,1,1,1,0,0,1,5,4,2,1,2,5,4,10,11,10
377,1,0,18,0,1,1,3,1,3,4,0,0,1,2,0,1,0,0,1,0,0,0,1,4,3,4,1,1,1,0,7,9,8,0,1,2,0,1,0,1,1,0,1,4,3,4,1,1,1,4,15,15,16
