,Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_x,traveltime_x,studytime_x,failures_x,schoolsup_x,famsup_x,paid_x,activities_x,nursery,higher_x,internet,romantic_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,G3_x,guardian_y,traveltime_y,studytime_y,failures_y,schoolsup_y,famsup_y,paid_y,activities_y,higher_y,romantic_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,G3_y
68,68,0,0,15,1,1,1,2,2,1,4,2,0,2,2,0,0,0,0,1,0,0,0,1,4,1,3,1,3,4,2,8,9,8,0,2,2,0,0,0,1,1,0,1,4,1,3,1,3,4,0,11,10,11
69,69,0,0,15,1,1,1,3,1,5,5,2,1,2,4,0,1,0,1,1,1,0,0,1,4,4,2,2,3,3,12,16,16,16,1,2,4,0,1,0,1,1,0,1,4,4,2,2,3,3,6,15,15,15
69,69,0,0,15,1,1,1,3,1,5,5,2,1,2,4,0,1,0,1,1,1,0,0,1,4,4,2,2,3,3,12,16,16,16,1,2,4,0,1,0,1,1,0,1,4,4,2,2,3,3,6,15,15,15
69,69,0,0,15,1,1,1,3,1,5,5,2,1,2,4,0,1,0,1,1,1,0,0,1,4,4,2,2,3,3,12,16,16,16,1,2,4,0,1,0,1,1,0,1,4,4,2,2,3,3,6,15,15,15
69,69,0,0,15,1,1,1,3,1,5,5,2,1,2,4,0,1,0,1,1,1,0,0,1,4,4,2,2,3,3,12,16,16,16,1,2,4,0,1,0,1,1,0,1,4,4,2,2,3,3,6,15,15,15
70,70,0,1,16,0,0,1,3,1,5,5,2,1,2,4,0,1,0,0,1,0,0,0,1,4,3,2,1,1,5,0,13,15,15,1,2,4,0,1,0,1,1,0,1,4,3,2,1,1,5,2,13,11,11
71,71,0,1,15,0,0,1,4,2,5,5,0,0,1,4,0,1,1,1,1,0,0,0,1,3,3,3,1,1,3,0,10,10,10,0,1,4,0,1,1,1,1,0,1,3,3,3,1,1,3,0,11,9,10
72,72,0,0,15,1,0,1,1,1,5,5,2,0,1,2,2,0,0,1,1,1,0,0,0,3,3,4,2,4,5,2,8,6,5,0,1,2,0,0,0,1,1,0,0,3,3,4,2,4,5,2,13,11,11
72,72,0,0,15,1,0,1,1,1,5,5,2,0,1,2,2,0,0,1,1,1,0,0,0,3,3,4,2,4,5,2,8,6,5,0,1,2,0,0,0,1,1,0,0,3,3,4,2,4,5,2,13,11,11
72,72,0,0,15,1,0,1,1,1,5,5,2,0,1,2,2,0,0,1,1,1,0,0,0,3,3,4,2,4,5,2,8,6,5,0,1,2,0,0,0,1,1,0,0,3,3,4,2,4,5,2,13,11,11
72,72,0,0,15,1,0,1,1,1,5,5,2,0,1,2,2,0,0,1,1,1,0,0,0,3,3,4,2,4,5,2,8,6,5,0,1,2,0,0,0,1,1,0,0,3,3,4,2,4,5,2,13,11,11
73,73,0,1,16,0,0,1,3,1,5,5,2,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,2,12,12,14,0,1,1,0,1,1,1,0,0,1,5,3,2,2,2,5,0,13,13,14
73,73,0,1,16,0,0,1,3,1,5,5,2,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,2,12,12,14,0,1,1,0,1,1,1,0,0,1,5,3,2,2,2,5,0,13,13,14
73,73,0,1,16,0,0,1,3,1,5,5,2,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,2,12,12,14,0,1,1,0,1,1,1,0,0,1,5,3,2,2,2,5,0,13,13,14
73,73,0,1,16,0,0,1,3,1,5,5,2,0,1,1,0,1,1,1,0,0,0,1,1,5,3,2,2,2,5,2,12,12,14,0,1,1,0,1,1,1,0,0,1,5,3,2,2,2,5,0,13,13,14
74,74,0,0,16,0,0,1,3,3,5,4,3,0,1,2,0,0,0,0,0,0,0,0,1,4,3,3,2,4,5,54,11,12,11,0,1,2,0,0,0,1,0,0,1,4,3,3,2,4,5,4,11,11,11
74,74,0,0,16,0,0,1,3,3,5,4,3,0,1,2,0,0,0,0,0,0,0,0,1,4,3,3,2,4,5,54,11,12,11,0,1,2,0,0,0,1,0,0,1,4,3,3,2,4,5,4,11,11,11
74,74,0,0,16,0,0,1,3,3,5,4,3,0,1,2,0,0,0,0,0,0,0,0,1,4,3,3,2,4,5,54,11,12,11,0,1,2,0,0,0,1,0,0,1,4,3,3,2,4,5,4,11,11,11
74,74,0,0,16,0,0,1,3,3,5,4,3,0,1,2,0,0,0,0,0,0,0,0,1,4,3,3,2,4,5,54,11,12,11,0,1,2,0,0,0,1,0,0,1,4,3,3,2,4,5,4,11,11,11
75,75,0,1,15,0,0,1,4,3,3,5,3,0,1,2,0,1,0,0,0,0,0,0,1,4,3,3,2,3,5,6,9,9,10,0,1,2,0,1,0,1,0,0,1,4,3,3,2,3,5,0,11,11,11
75,75,0,1,15,0,0,1,4,3,3,5,3,0,1,2,0,1,0,0,0,0,0,0,1,4,3,3,2,3,5,6,9,9,10,0,1,2,0,1,0,1,0,0,1,4,3,3,2,3,5,0,11,11,11
75,75,0,1,15,0,0,1,4,3,3,5,3,0,1,2,0,1,0,0,0,0,0,0,1,4,3,3,2,3,5,6,9,9,10,0,1,2,0,1,0,1,0,0,1,4,3,3,2,3,5,0,11,11,11
75,75,0,1,15,0,0,1,4,3,3,5,3,0,1,2,0,1,0,0,0,0,0,0,1,4,3,3,2,3,5,6,9,9,10,0,1,2,0,1,0,1,0,0,1,4,3,3,2,3,5,0,11,11,11
76,76,0,1,15,0,0,1,4,0,3,5,0,0,2,4,0,1,1,1,0,0,0,0,1,3,4,3,1,1,1,8,11,11,10,0,2,4,0,1,1,1,0,0,1,3,4,3,1,1,1,0,12,11,11
77,77,0,0,16,0,0,1,2,2,5,5,2,0,1,4,0,1,1,0,1,0,0,0,0,5,2,3,1,3,3,0,11,11,11,0,1,4,0,1,1,1,1,0,0,5,2,3,1,3,3,1,13,13,13
78,78,0,1,17,0,0,1,2,1,5,5,3,0,2,1,3,0,0,1,0,0,1,0,1,4,5,1,1,1,3,2,8,8,10,0,2,1,3,0,0,1,0,1,1,4,5,1,1,1,3,0,9,9,10
79,79,0,1,17,0,0,1,2,1,5,5,3,0,2,1,3,0,0,1,0,0,1,0,1,4,5,1,1,1,3,2,8,8,10,0,1,1,0,1,0,1,1,0,1,5,4,5,1,2,5,22,9,7,6
80,80,0,1,17,0,0,1,2,1,5,5,3,0,1,1,3,1,0,1,1,0,0,0,1,5,4,5,1,2,5,0,5,0,0,0,2,1,3,0,0,1,0,1,1,4,5,1,1,1,3,0,9,9,10
81,81,0,1,17,0,0,1,2,1,5,5,3,0,1,1,3,1,0,1,1,0,0,0,1,5,4,5,1,2,5,0,5,0,0,0,1,1,0,1,0,1,1,0,1,5,4,5,1,2,5,22,9,7,6
82,82,0,0,16,0,0,1,3,4,0,5,0,0,1,2,0,1,0,1,1,0,0,0,1,2,4,3,1,2,3,12,5,5,5,0,1,2,0,1,0,1,1,0,1,2,4,3,1,2,3,14,12,11,11
83,83,0,1,15,0,0,1,2,3,5,4,0,1,1,1,0,0,0,0,0,1,0,0,0,3,2,2,1,3,3,2,10,12,12,1,1,1,0,0,0,1,0,0,0,3,2,2,1,3,3,0,11,11,12
84,84,0,1,15,0,0,1,2,3,5,5,3,0,1,3,0,0,1,0,1,1,0,0,1,5,3,2,1,2,5,4,11,10,11,0,1,3,0,0,1,1,1,0,1,5,3,2,1,2,5,2,10,9,9
85,85,0,0,15,0,1,1,3,2,4,5,2,0,1,2,0,1,0,0,1,0,0,0,1,4,4,4,1,1,5,10,7,6,6,0,1,2,0,1,0,1,1,0,1,4,4,4,1,1,5,4,12,11,11
86,86,0,1,15,0,1,1,2,2,4,4,3,0,2,2,0,1,1,0,0,0,0,0,1,5,3,3,1,3,4,4,15,15,15,0,2,2,0,1,1,0,0,0,1,5,3,3,1,3,4,2,13,12,13
87,87,0,0,15,0,0,1,1,1,5,5,3,1,1,2,0,1,0,1,0,1,0,0,1,4,3,2,2,3,4,2,9,10,10,1,1,2,0,1,0,1,0,0,1,4,3,2,2,3,4,2,13,12,12
87,87,0,0,15,0,0,1,1,1,5,5,3,1,1,2,0,1,0,1,0,1,0,0,1,4,3,2,2,3,4,2,9,10,10,1,1,2,0,1,0,1,0,0,1,4,3,2,2,3,4,2,13,12,12
87,87,0,0,15,0,0,1,1,1,5,5,3,1,1,2,0,1,0,1,0,1,0,0,1,4,3,2,2,3,4,2,9,10,10,1,1,2,0,1,0,1,0,0,1,4,3,2,2,3,4,2,13,12,12
87,87,0,0,15,0,0,1,1,1,5,5,3,1,1,2,0,1,0,1,0,1,0,0,1,4,3,2,2,3,4,2,9,10,10,1,1,2,0,1,0,1,0,0,1,4,3,2,2,3,4,2,13,12,12
88,88,0,0,15,0,0,1,4,4,4,4,2,1,2,2,2,1,1,0,1,0,0,0,0,4,4,4,2,3,5,6,7,9,8,1,2,2,0,1,1,1,1,0,0,4,4,4,2,3,5,4,12,11,12
88,88,0,0,15,0,0,1,4,4,4,4,2,1,2,2,2,1,1,0,1,0,0,0,0,4,4,4,2,3,5,6,7,9,8,1,2,2,0,1,1,1,1,0,0,4,4,4,2,3,5,4,12,11,12
88,88,0,0,15,0,0,1,4,4,4,4,2,1,2,2,2,1,1,0,1,0,0,0,0,4,4,4,2,3,5,6,7,9,8,1,2,2,0,1,1,1,1,0,0,4,4,4,2,3,5,4,12,11,12
88,88,0,0,15,0,0,1,4,4,4,4,2,1,2,2,2,1,1,0,1,0,0,0,0,4,4,4,2,3,5,6,7,9,8,1,2,2,0,1,1,1,1,0,0,4,4,4,2,3,5,4,12,11,12
89,89,0,0,16,0,1,1,2,2,0,5,0,0,1,2,0,1,0,1,1,0,0,1,1,4,3,4,1,2,2,4,8,7,6,0,1,2,0,1,0,1,1,0,1,4,3,4,1,2,2,6,13,11,11
90,90,0,0,15,0,0,1,4,2,5,5,2,0,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,3,1,4,13,14,14,0,1,3,0,1,0,1,0,0,1,5,3,3,1,3,1,4,15,15,15
91,91,0,1,16,0,0,1,2,2,4,5,2,1,2,2,1,1,1,0,0,1,0,0,1,4,4,2,1,1,3,12,11,10,10,1,2,2,0,1,1,1,0,0,1,4,4,2,1,1,3,6,12,10,11
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
92,92,0,1,16,0,1,0,4,4,3,1,2,0,1,2,0,1,0,1,1,0,0,1,1,4,1,3,3,5,5,18,8,6,7,0,1,2,0,1,0,1,1,0,1,4,1,3,3,5,5,6,9,9,10
93,93,0,0,16,0,0,1,3,3,5,5,3,0,1,3,0,1,0,0,1,0,0,0,0,4,3,3,1,3,4,0,7,7,8,0,1,3,0,1,0,1,1,0,0,4,3,3,1,3,4,2,9,11,11
94,94,0,0,15,0,0,1,4,3,4,5,2,0,1,1,0,1,1,0,0,0,0,0,1,4,5,5,1,3,1,4,16,17,18,0,1,1,0,1,1,1,0,0,1,4,5,5,1,3,1,6,14,13,13
95,95,0,0,16,0,1,1,3,1,5,5,3,1,1,2,0,0,0,1,1,0,0,1,1,3,3,3,2,3,2,4,7,6,6,1,1,2,0,0,0,1,1,0,1,3,3,3,2,3,2,0,12,13,12
95,95,0,0,16,0,1,1,3,1,5,5,3,1,1,2,0,0,0,1,1,0,0,1,1,3,3,3,2,3,2,4,7,6,6,1,1,2,0,0,0,1,1,0,1,3,3,3,2,3,2,0,12,13,12
95,95,0,0,16,0,1,1,3,1,5,5,3,1,1,2,0,0,0,1,1,0,0,1,1,3,3,3,2,3,2,4,7,6,6,1,1,2,0,0,0,1,1,0,1,3,3,3,2,3,2,0,12,13,12
95,95,0,0,16,0,1,1,3,1,5,5,3,1,1,2,0,0,0,1,1,0,0,1,1,3,3,3,2,3,2,4,7,6,6,1,1,2,0,0,0,1,1,0,1,3,3,3,2,3,2,0,12,13,12
96,96,0,0,16,0,0,1,4,2,3,4,3,0,2,2,0,1,0,0,0,0,0,0,1,5,3,3,1,1,1,0,11,10,10,0,2,2,0,1,0,1,0,0,1,5,3,3,1,1,1,2,13,14,14
97,97,0,1,15,0,1,1,2,2,4,1,2,0,1,4,0,1,0,1,0,0,0,0,1,4,3,4,1,1,4,6,11,13,14,0,1,4,0,1,0,1,0,0,1,4,3,4,1,1,4,2,11,12,12
98,98,0,0,15,1,0,1,1,1,0,5,3,0,2,4,1,0,0,0,0,0,0,0,1,3,1,2,1,1,1,2,7,10,10,0,2,4,0,0,0,0,0,0,1,3,1,2,1,1,1,4,13,13,13
99,99,0,1,16,1,0,1,4,3,4,5,2,0,2,1,0,0,0,1,0,1,0,0,1,3,3,3,1,1,4,2,11,15,15,0,2,1,0,0,0,0,0,0,1,3,3,3,1,1,4,6,9,11,11
100,100,0,0,16,0,0,1,2,1,5,5,0,0,1,2,0,1,0,0,1,0,0,1,0,4,3,5,1,1,5,2,8,9,10,0,1,2,0,1,0,1,1,0,0,4,3,5,1,1,5,0,13,12,12
101,101,0,0,16,0,0,1,4,4,5,5,2,0,1,1,0,1,1,1,0,1,0,0,1,5,3,4,1,2,1,6,11,14,14,0,1,1,0,1,1,1,0,0,1,5,3,4,1,2,1,4,12,13,13
102,102,0,0,16,0,0,1,4,3,5,0,0,0,1,3,0,0,0,0,1,0,0,0,1,5,3,5,1,1,3,0,7,9,8,0,1,3,0,0,0,1,1,0,1,5,3,5,1,1,3,2,12,13,13
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
103,103,0,1,16,0,0,1,4,4,4,4,1,0,1,1,0,0,0,0,0,0,0,0,1,4,5,5,5,5,4,14,7,7,5,0,1,1,0,0,0,1,0,0,1,4,5,5,5,5,4,12,9,9,8
104,104,0,1,16,0,0,1,4,4,4,3,1,1,1,3,0,1,0,1,0,0,0,0,0,4,4,3,1,1,4,0,16,17,17,1,1,3,0,1,0,1,0,0,0,4,4,3,1,1,4,0,16,16,16
105,105,0,1,15,0,0,1,4,4,4,5,0,0,1,1,0,1,0,1,0,1,0,0,1,5,3,3,1,1,5,4,10,13,14,0,1,1,0,1,0,0,0,0,1,5,3,3,1,1,5,2,12,13,12
106,106,0,0,15,0,0,1,3,2,4,5,3,0,2,2,0,0,0,0,1,0,0,0,1,4,3,5,1,1,2,26,7,6,6,0,2,2,0,0,0,1,1,0,1,4,3,5,1,1,2,16,11,10,10
107,107,0,1,15,0,0,0,3,4,4,5,0,0,1,2,0,1,0,0,0,0,0,0,1,5,4,4,1,1,1,0,16,18,18,0,1,2,0,1,0,1,0,0,1,5,4,4,1,1,1,0,16,16,16
108,108,0,0,15,0,0,0,3,3,5,1,2,1,1,4,0,0,1,1,1,0,0,1,1,4,3,3,1,1,4,10,10,11,11,1,1,4,0,0,1,1,1,0,1,4,3,3,1,1,4,10,10,10,10
109,109,0,0,15,0,0,1,2,2,5,5,0,0,1,4,0,0,0,0,1,0,0,0,1,5,1,2,1,1,3,8,7,8,8,0,1,4,0,0,0,1,1,0,1,5,1,2,1,1,3,4,10,10,10
110,110,0,1,16,0,0,1,3,3,4,5,3,1,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,1,5,2,16,18,18,1,1,3,0,1,0,1,0,0,1,5,3,3,1,1,5,4,13,14,14
111,111,0,1,16,0,0,1,3,3,4,5,3,1,1,3,0,1,0,1,0,0,0,0,1,5,3,3,1,1,5,2,16,18,18,0,1,2,0,1,1,1,0,0,0,4,2,3,1,2,3,0,11,12,13
112,112,0,1,16,0,0,1,3,3,4,5,3,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,3,2,12,13,12,1,1,3,0,1,0,1,0,0,1,5,3,3,1,1,5,4,13,14,14
113,113,0,1,16,0,0,1,3,3,4,5,3,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,3,2,12,13,12,0,1,2,0,1,1,1,0,0,0,4,2,3,1,2,3,0,11,12,13
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
114,114,0,1,15,1,0,1,4,4,5,5,3,1,4,4,0,1,0,0,0,0,0,0,0,1,3,5,3,5,1,6,10,13,13,1,4,4,0,1,0,1,0,0,0,1,3,5,3,5,1,8,12,10,11
115,115,0,0,16,0,1,1,4,4,1,1,1,0,1,3,0,1,0,0,0,0,0,0,0,5,4,5,1,1,4,4,14,15,16,0,1,3,0,1,0,1,0,0,0,5,4,5,1,1,4,2,15,15,14
116,116,0,1,15,0,1,0,4,4,3,3,0,0,1,1,0,1,1,1,0,0,0,0,1,5,5,3,1,1,4,6,18,19,19,0,1,1,0,1,1,1,0,0,1,5,5,3,1,1,4,4,13,14,14
